Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1989,11,26,7,850,850,1349,1420,TW,818,NA,179,210,NA,-31,0,LAX,STL,1593,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,11,2,1620,1620,1906,1857,DL,1850,NA,106,97,NA,9,0,PDX,SLC,630,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,4,4,640,640,727,724,PI,1286,NA,47,44,NA,3,0,LYH,CLT,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,12,3,1838,1837,1933,1946,AA,1015,NA,55,69,NA,-13,1,DFW,HOU,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,26,2,1227,1230,1408,1407,NW,1085,NA,101,97,NA,1,-3,MKE,MEM,556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,21,5,910,910,1017,1015,CO,132,NA,67,65,NA,2,0,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,30,2,1113,1110,1711,1646,CO,512,NA,238,216,NA,25,3,DEN,EWR,1605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,12,2,1550,1550,1654,1700,US,1200,NA,64,70,NA,-6,0,GSO,PIT,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,6,1,1519,1520,1612,1618,US,234,NA,53,58,NA,-6,-1,AVP,PIT,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,15,5,1823,1825,1939,1929,NW,586,NA,76,64,NA,10,-2,BIS,MSP,386,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,1,6,2025,2020,2139,2150,HP,336,NA,74,90,NA,-11,5,FAT,LAS,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,24,4,901,900,1143,1130,US,141,NA,162,150,NA,13,1,CLE,PBI,1020,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,28,6,1842,1845,2149,2159,US,1575,NA,127,134,NA,-10,-3,DFW,DAY,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,22,6,1612,1610,1739,1734,UA,1196,NA,87,84,NA,5,2,IAD,PVD,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,25,6,1026,1030,1137,1135,NW,737,NA,131,125,NA,2,-4,SRQ,MEM,686,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,22,3,718,720,822,836,NW,1117,NA,64,76,NA,-14,-2,BUF,DTW,240,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,12,7,1540,1540,1847,1910,UA,820,NA,127,150,NA,-23,0,DEN,ORD,888,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,5,6,1822,1822,1917,1920,DL,1618,NA,55,58,NA,-3,0,SLC,BOI,291,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,8,3,1105,1105,1226,1232,EA,361,NA,81,87,NA,-6,0,ATL,TPA,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,21,7,1228,1225,1341,1352,AA,1411,NA,133,147,NA,-11,3,ISP,ORD,773,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,3,4,1830,1830,2011,1945,PA (1),265,NA,101,75,NA,26,0,LGA,DCA,214,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,17,3,1356,1346,1443,1434,PI,1033,NA,47,48,NA,9,10,DAY,LAN,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,2,7,1045,1045,1329,1255,DL,79,NA,344,310,NA,34,0,LAX,HNL,2556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,9,6,800,800,855,905,DL,1626,NA,55,65,NA,-10,0,HOU,DFW,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,22,3,1757,1800,1912,1915,AA,188,NA,75,75,NA,-3,-3,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,5,3,1225,1205,1315,1309,NW,563,NA,110,124,NA,6,20,MSP,DEN,680,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,12,2,655,655,910,920,AS,218,NA,135,145,NA,-10,0,SEA,ONT,956,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,21,2,1203,1144,1150,1135,DL,1037,NA,47,51,NA,15,19,ATL,MGM,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,12,3,1625,1625,1706,1655,DL,1807,NA,101,90,NA,11,0,SLC,PHX,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,23,1,1900,1900,2207,2202,PA (1),505,NA,187,182,NA,5,0,JFK,MCO,944,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,15,4,2359,2145,42,2229,PI,1011,NA,43,44,NA,133,134,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,28,5,910,910,1002,1010,WN,154,NA,52,60,NA,-8,0,SAT,DAL,248,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,16,5,1254,1251,1429,1430,AA,546,NA,95,99,NA,-1,3,DFW,OMA,583,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,23,3,1955,1955,2205,2215,WN,805,NA,70,80,NA,-10,0,LAS,ABQ,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,27,2,1451,1444,1509,1500,DL,982,NA,78,76,NA,9,7,CVG,ORD,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,1,5,1615,1245,1840,1445,UA,367,NA,205,180,NA,235,210,MIA,ORD,1197,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,27,7,2028,2015,2028,2026,US,121,NA,60,71,NA,2,13,PIT,IND,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,15,7,1920,1920,2232,2237,NW,944,NA,132,137,NA,-5,0,MEM,MIA,860,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,18,3,1940,1940,1949,1950,DL,970,NA,69,70,NA,-1,0,ATL,JAN,341,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,18,4,1050,1050,1149,1158,AA,858,NA,59,68,NA,-9,0,MAF,DFW,309,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,10,1,1148,1135,1250,1240,HP,594,NA,62,65,NA,10,13,SNA,PHX,338,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,12,7,1854,1854,2047,2040,DL,573,NA,113,106,NA,7,0,CVG,JAX,614,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,1,6,1720,1700,1955,1941,DL,1280,NA,95,101,NA,14,20,DEN,DFW,641,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,14,6,2309,2215,NA,556,UA,16,NA,NA,281,NA,NA,54,SFO,IAD,2419,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1989,8,28,1,1630,1625,1816,1801,NW,483,NA,106,96,NA,15,5,DTW,PHL,453,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,26,7,2240,2140,2345,2231,PA (1),2001,NA,65,51,NA,74,60,DFW,AUS,190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,11,4,737,735,757,751,UA,319,NA,80,76,NA,6,2,LNK,DEN,423,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,5,7,1113,1115,1200,1202,CO,1101,NA,107,107,NA,-2,-2,MCO,MSY,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,15,3,1358,1400,1601,1552,US,283,NA,123,112,NA,9,-2,BOS,CLE,563,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,8,7,2115,2005,2322,2215,EA,110,NA,127,130,NA,67,70,ATL,EWR,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,9,2,1828,1830,1947,1938,US,490,NA,79,68,NA,9,-2,BDL,DCA,313,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,23,6,754,800,833,844,NW,271,NA,39,44,NA,-11,-6,MBS,DTW,98,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,3,5,949,930,1159,1130,NW,579,NA,310,300,NA,29,19,DTW,SEA,1927,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,7,7,1917,1859,2030,2025,DL,147,NA,73,86,NA,5,18,ATL,TPA,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,6,1,NA,1715,NA,1848,EA,679,NA,NA,93,NA,NA,NA,CMH,ATL,446,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,7,9,7,1120,1120,1624,1540,CO,144,NA,244,200,NA,44,0,IAH,EWR,1400,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,2,6,830,830,1045,1043,NW,400,NA,135,133,NA,2,0,DFW,MSP,852,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,4,5,1744,1740,1903,1851,US,23,NA,79,71,NA,12,4,LAX,SMF,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,3,4,1455,1456,1548,1545,DL,1685,NA,113,109,NA,3,-1,SLC,LGB,589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,25,2,1915,1807,1932,1820,DL,1483,NA,77,73,NA,72,68,SLC,RNO,422,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,26,7,1130,1130,1233,1235,TW,382,NA,63,65,NA,-2,0,IAD,LGA,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,15,4,1844,1845,2217,2214,UA,436,NA,153,149,NA,3,-1,DEN,IND,977,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,2,4,744,745,817,825,NW,781,NA,93,100,NA,-8,-1,IND,MSP,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,7,4,1806,1807,2025,2034,TW,274,NA,139,147,NA,-9,-1,MCO,LGA,950,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,29,6,1433,1433,1553,1555,DL,858,NA,80,82,NA,-2,0,CVG,ORF,485,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,17,1,836,836,1001,955,DL,978,NA,85,79,NA,6,0,ATL,CVG,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,6,7,1754,1745,1851,1850,US,1580,NA,57,65,NA,1,9,BWI,SYR,273,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,21,1,830,830,1405,1415,AA,646,NA,275,285,NA,-10,0,DFW,SJU,2165,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,1,1,1511,1500,1559,1555,WN,36,NA,48,55,NA,4,11,HOU,DAL,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,3,6,2221,2220,2337,2327,TW,173,NA,136,127,NA,10,1,STL,DEN,770,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,23,1,1700,1700,1805,1805,WN,504,NA,125,125,NA,0,0,OKC,PHX,833,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,28,1,720,720,759,800,CO,1243,NA,99,100,NA,-1,0,MCI,DEN,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,14,7,635,635,1212,1237,AA,1428,NA,217,242,NA,-25,0,ONT,ORD,1700,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,1,7,800,800,1043,1037,PA (1),360,NA,163,157,NA,6,0,MIA,JFK,1090,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,27,2,535,535,816,812,DL,152,NA,101,97,NA,4,0,PDX,SLC,630,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,25,1,1903,1905,2026,2035,CO,1236,NA,83,90,NA,-9,-2,DTW,EWR,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,12,7,805,805,1011,1017,DL,1431,NA,186,192,NA,-6,0,STL,SLC,1156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,12,7,1422,1322,1542,1452,PI,1561,NA,140,150,NA,50,60,CLT,IAH,913,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,27,4,805,805,850,842,NW,748,NA,45,37,NA,8,0,BZN,BIL,126,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,17,7,2230,2223,47,50,DL,1158,NA,77,87,NA,-3,7,MSY,JAX,513,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,12,3,1226,1220,1503,1500,NW,480,NA,157,160,NA,3,6,DTW,TPA,983,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,8,2,1727,1720,1849,1845,US,167,NA,82,85,NA,4,7,SAN,OAK,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,2,1,2315,2315,636,642,DL,1162,NA,261,267,NA,-6,0,LAX,MCO,2217,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,21,5,1445,1445,1531,1526,NW,1452,NA,46,41,NA,5,0,MBS,DTW,98,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,27,5,1645,1645,1810,1827,TW,641,NA,85,102,NA,-17,0,DFW,STL,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,17,5,1819,1800,1904,1845,PI,1214,NA,45,45,NA,19,19,ROA,CLT,155,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,25,5,1010,1010,1114,1100,NW,557,NA,64,50,NA,14,0,MSN,MSP,228,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,2,4,2201,2201,2303,2315,US,177,NA,62,74,NA,-12,0,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,11,2,1208,1210,1347,1346,NW,32,NA,99,96,NA,1,-2,DTW,LGA,501,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,25,5,1710,1710,2204,2213,AA,306,NA,174,183,NA,-9,0,LAX,DFW,1235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,25,6,841,845,1006,1023,CO,151,NA,145,158,NA,-17,-4,DEN,SNA,846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,5,2,2001,1925,2238,2213,US,2736,NA,97,108,NA,25,36,SFO,PHX,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,5,2,700,700,757,753,CO,881,NA,57,53,NA,4,0,GJT,DEN,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,5,3,901,845,1724,1650,TW,708,NA,323,305,NA,34,16,SEA,JFK,2421,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,5,2,816,815,911,907,US,787,NA,55,52,NA,4,1,DTW,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,9,4,1855,1755,2013,1915,US,2687,NA,78,80,NA,58,60,SNA,SFO,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,10,3,755,755,820,832,NW,575,NA,85,97,NA,-12,0,CMH,MEM,518,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,19,3,1220,1221,1303,1301,PI,1551,NA,43,40,NA,2,-1,CLT,TRI,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,17,6,2036,2036,2117,2110,DL,1139,NA,41,34,NA,7,0,ATL,CSG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,4,5,915,915,1119,1119,NW,1450,NA,64,64,NA,0,0,GRB,DTW,288,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,7,4,1913,1905,1957,1955,WN,658,NA,44,50,NA,2,8,SAT,HOU,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,22,5,914,912,1028,1037,AA,1085,NA,134,145,NA,-9,2,BDL,ORD,783,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,7,3,1850,1850,1919,1913,UA,863,NA,89,83,NA,6,0,OMA,DEN,472,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,16,1,1222,1210,1411,1410,CO,175,NA,109,120,NA,1,12,DEN,PHX,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,1,1,1403,1407,1607,1617,UA,442,NA,124,130,NA,-10,-4,DFW,ORD,802,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,30,3,1056,1058,1622,1630,TW,124,NA,206,212,NA,-8,-2,SAN,STL,1558,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,6,7,1520,1520,1834,1810,TW,107,NA,194,170,NA,24,0,LGA,FLL,1076,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,15,3,747,730,841,815,PI,1093,NA,54,45,NA,26,17,ILM,CLT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,12,4,1719,1705,1824,1815,WN,857,NA,65,70,NA,9,14,MCI,MDW,405,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,29,1,2107,2110,2200,2205,PI,1748,NA,53,55,NA,-5,-3,MCO,TLH,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,5,2,945,920,1049,1025,AS,154,NA,64,65,NA,24,25,SJC,ONT,333,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,12,6,1500,1500,1655,1644,NW,581,NA,115,104,NA,11,0,PHL,DTW,453,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,30,7,2042,1957,2341,2249,UA,964,NA,119,112,NA,52,45,ORD,RIC,642,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,17,7,916,910,1026,1020,NW,1091,NA,70,70,NA,6,6,MSP,OMA,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,6,6,1730,1735,1819,1830,NW,1149,NA,49,55,NA,-11,-5,DTW,CMH,155,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,21,2,1113,1035,1241,1155,US,727,NA,88,80,NA,46,38,BOS,PHL,280,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,21,2,850,850,1031,1018,DL,1739,NA,101,88,NA,13,0,PHX,SLC,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,4,3,1503,1457,1629,1619,UA,330,NA,86,82,NA,10,6,LNK,ORD,466,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,8,7,1931,1930,2058,2059,AA,915,NA,87,89,NA,-1,1,RDU,ATL,356,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,26,1,1116,1115,1338,1339,UA,39,NA,322,324,NA,-1,1,LAX,OGG,2486,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,11,3,755,755,1011,945,HP,1225,NA,196,170,NA,26,0,DSM,PHX,1149,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,28,4,653,653,824,819,AA,576,NA,91,86,NA,5,0,LAS,SJC,386,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,11,1,1745,1740,1901,1848,NW,1557,NA,76,68,NA,13,5,DTW,SDF,306,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,21,7,2055,2050,2,2354,TW,446,NA,127,124,NA,8,5,STL,PHL,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,25,6,1831,1831,1943,1950,DL,489,NA,72,79,NA,-7,0,CVG,ATL,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,25,1,1544,1545,1659,1654,UA,599,NA,75,69,NA,5,-1,ORD,STL,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,23,5,1625,1535,1934,1853,AA,1353,NA,189,198,NA,41,50,RDU,SJU,1432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,5,2,1633,1610,1846,1806,TW,753,NA,193,176,NA,40,23,BOS,STL,1046,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,16,4,830,830,945,955,CO,153,NA,75,85,NA,-10,0,CLE,EWR,404,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,10,2,853,851,1014,1007,UA,845,NA,141,136,NA,7,2,DEN,PSP,776,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,21,3,2158,2140,2320,2302,US,91,NA,82,82,NA,18,18,LAS,SFO,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,26,3,1859,1829,1932,1913,UA,976,NA,33,44,NA,19,30,MKE,ORD,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,5,4,1427,1400,1705,1634,PI,1290,NA,158,154,NA,31,27,MCO,SYR,1053,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,18,5,1324,1319,1508,1510,DL,424,NA,104,111,NA,-2,5,ATL,PHL,665,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,11,6,1920,1920,2136,2159,TW,375,NA,256,279,NA,-23,0,STL,SEA,1710,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,22,5,1305,1305,1344,1340,HP,463,NA,39,35,NA,4,0,TUS,PHX,110,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,14,4,2308,2030,16,2145,DL,339,NA,68,75,NA,151,158,BOS,PHL,280,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,24,1,1848,1850,1946,1955,CO,1198,NA,58,65,NA,-9,-2,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,10,7,1826,1830,1948,1957,NW,1168,NA,82,87,NA,-9,-4,DCA,BOS,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,28,5,2000,2000,2137,2150,HP,124,NA,277,290,NA,-13,0,BWI,LAS,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,5,4,945,945,1313,1301,UA,226,NA,148,136,NA,12,0,DEN,ORD,888,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,4,4,1154,1155,1258,1300,UA,1197,NA,64,65,NA,-2,-1,LGA,IAD,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,12,5,846,845,1659,1654,UA,4,NA,313,309,NA,5,1,LAX,EWR,2454,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,4,3,1855,1855,2025,2001,US,687,NA,90,66,NA,24,0,EWR,BUF,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,22,7,1750,1730,1758,1750,WN,709,NA,68,80,NA,8,20,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,28,4,2344,2340,658,706,US,1694,NA,254,266,NA,-8,4,SFO,DAY,2051,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,25,4,1808,1805,1849,1850,WN,886,NA,41,45,NA,-1,3,HOU,AUS,148,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,27,7,1356,1356,1439,1437,US,1423,NA,43,41,NA,2,0,DAY,SDF,144,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,21,5,2145,2145,2244,2235,AA,1227,NA,59,50,NA,9,0,SLC,IDA,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,14,3,1337,1330,1518,1508,UA,1018,NA,101,98,NA,10,7,ATL,IAD,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,20,4,1644,1645,1752,1759,AA,683,NA,68,74,NA,-7,-1,OAK,ONT,361,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,25,6,1818,1820,1939,1958,CO,227,NA,141,158,NA,-19,-2,DEN,SNA,846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,6,4,830,830,1020,1006,CO,1265,NA,170,156,NA,14,0,DEN,SEA,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,2,4,1406,1400,1525,1531,EA,190,NA,79,91,NA,-6,6,DCA,BOS,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,11,4,1512,1510,1621,1617,PI,1886,NA,69,67,NA,4,2,BWI,UCA,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,16,4,820,820,1228,1225,CO,462,NA,188,185,NA,3,0,IAH,PHL,1324,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,20,7,1217,1215,1409,1406,UA,733,NA,112,111,NA,3,2,DEN,BOI,649,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,6,7,1439,1440,1521,1528,AA,1080,NA,42,48,NA,-7,-1,MKE,ORD,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,28,6,1843,1845,1925,1930,UA,796,NA,42,45,NA,-5,-2,PDX,SEA,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,25,7,1903,1905,2027,2055,AA,1186,NA,84,110,NA,-28,-2,BNA,MCI,491,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,14,1,1108,1110,1214,1212,NW,730,NA,66,62,NA,2,-2,GFK,MSP,284,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,13,7,1906,1906,2021,2019,TW,608,NA,75,73,NA,2,0,MKE,STL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,13,1,2058,2035,2207,2143,UA,465,NA,69,68,NA,24,23,DEN,ABQ,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,30,5,1014,1015,1138,1143,UA,1010,NA,84,88,NA,-5,-1,SAV,IAD,515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,4,6,1454,1455,1830,1835,CO,726,NA,156,160,NA,-5,-1,IAH,CLE,1091,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,14,2,1329,1329,1343,1340,DL,758,NA,74,71,NA,3,0,ATL,MEM,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,7,6,916,906,1110,1045,PI,1068,NA,114,99,NA,25,10,CLT,LGA,544,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,17,6,1243,1242,1400,1416,AA,483,NA,77,94,NA,-16,1,MKE,BNA,475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,3,4,920,920,1048,1103,DL,467,NA,148,163,NA,-15,0,MIA,DFW,1121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,1,7,1314,1320,1340,1349,US,193,NA,26,29,NA,-9,-6,SAT,AUS,66,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,30,1,1338,1345,1637,1650,NW,708,NA,119,125,NA,-13,-7,GTF,MSP,887,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,6,1,633,635,905,839,NW,579,NA,152,124,NA,26,-2,BOS,DTW,632,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,23,4,1330,1330,1527,1530,HP,1235,NA,57,60,NA,-3,0,LAS,PHX,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,15,7,1618,1620,1747,1742,AA,859,NA,149,142,NA,5,-2,EWR,ORD,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,4,1,1540,1540,1646,1648,US,1467,NA,66,68,NA,-2,0,RIC,CLT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,5,2,1200,1200,1737,1752,UA,550,NA,217,232,NA,-15,0,LAX,ORD,1745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
