Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,6,7,2,1509,1510,1919,1913,AA,440,NA,130,123,NA,6,-1,TUS,DFW,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,6,1,1256,1257,1338,1340,AA,446,NA,42,43,NA,-2,-1,CLT,RDU,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,1045,1045,1145,1140,HP,875,NA,60,55,NA,5,0,SAN,LAS,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,4,5,810,810,1112,1134,CO,266,NA,122,144,NA,-22,0,MSY,CLE,917,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,7,3,1131,1135,1240,1239,US,439,NA,69,64,NA,1,-4,PHL,PIT,267,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,17,3,1822,1740,2130,2050,UA,946,NA,128,130,NA,40,42,ORD,EWR,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,22,6,2022,2020,2246,2234,AA,192,NA,84,74,NA,12,2,ORD,CLE,316,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,28,5,1535,1520,1626,1615,DL,280,NA,51,55,NA,11,15,ATL,CLT,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,22,2,1609,1610,1737,1740,PI,549,NA,88,90,NA,-3,-1,BWI,CHS,472,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,22,4,1850,1845,2113,2121,US,157,NA,143,156,NA,-8,5,PHL,PBI,951,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,605,605,724,719,DL,166,NA,79,74,NA,5,0,MCO,ATL,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,8,1,1815,1815,2234,2247,DL,1644,NA,139,152,NA,-13,0,DEN,ATL,1199,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,11,4,2158,2140,2310,2229,US,684,NA,72,49,NA,41,18,PIT,ELM,208,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,4,7,700,700,813,823,NW,121,NA,73,83,NA,-10,0,ORD,MSP,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,22,2,1320,1315,1455,1452,US,497,NA,95,97,NA,3,5,DCA,IND,499,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,936,935,1052,1035,PI,1811,NA,76,60,NA,17,1,GNV,MIA,295,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,6,6,845,845,1032,1031,CO,1173,NA,107,106,NA,1,0,DEN,PHX,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,2,2,1935,1935,2027,2035,WN,758,NA,52,60,NA,-8,0,BHM,MSY,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,900,900,959,955,WN,9,NA,59,55,NA,4,0,DAL,HOU,239,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,1910,1910,719,650,TW,2,NA,489,460,NA,29,0,HNL,STL,4129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,700,700,857,900,WN,582,NA,117,120,NA,-3,0,BNA,HOU,670,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,29,1,650,650,922,930,AS,160,NA,152,160,NA,-8,0,SEA,SAN,1050,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,26,6,847,845,1005,1005,TW,523,NA,78,80,NA,0,2,STL,OMA,342,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,3,2,1608,1602,1713,1657,EA,605,NA,65,55,NA,16,6,PHX,LAS,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,26,3,1438,1420,1652,1640,PA (1),43,NA,314,320,NA,12,18,MIA,LAX,2342,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,11,2,1052,1052,1241,1247,AA,508,NA,109,115,NA,-6,0,OKC,ORD,693,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,31,6,1734,1731,1812,1808,PI,1948,NA,38,37,NA,4,3,CLT,AVL,92,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,4,4,1920,1915,2028,2020,NW,1651,NA,188,185,NA,8,5,MSP,PHX,1276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,28,3,1050,1050,1241,1231,DL,789,NA,111,101,NA,10,0,DCA,ATL,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,6,1,1328,1328,1439,1440,AA,669,NA,71,72,NA,-1,0,PIT,RDU,328,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,1,2,1253,1255,1453,1500,NW,168,NA,60,65,NA,-7,-2,ORD,DTW,235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,12,5,910,910,1223,1241,CO,594,NA,133,151,NA,-18,0,SFO,DEN,967,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,29,3,2137,2020,2224,2118,CO,1663,NA,47,58,NA,66,77,AMA,MAF,228,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,7,5,658,700,742,748,PI,1806,NA,44,48,NA,-6,-2,TPA,JAX,180,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,10,5,909,907,1032,1022,PI,140,NA,83,75,NA,10,2,CLT,BWI,361,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,22,1,238,240,744,743,AA,478,NA,186,183,NA,1,-2,LAX,DFW,1235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,17,3,2042,2040,2155,2159,PS,1968,NA,73,79,NA,-4,2,SFO,LGB,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,18,3,2023,2023,2109,2105,DL,752,NA,46,42,NA,4,0,CVG,CMH,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,13,7,1235,1235,1540,1550,NW,973,NA,125,135,NA,-10,0,MEM,MIA,860,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,23,2,2109,2045,2344,2308,US,185,NA,155,143,NA,36,24,PIT,RSW,966,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,8,2,1714,1713,2052,2058,AA,622,NA,158,165,NA,-6,1,DFW,IAD,1172,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,8,2,1710,1710,1815,1812,PI,1247,NA,65,62,NA,3,0,CLE,BWI,314,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,10,6,1835,1835,2013,2023,EA,466,NA,38,48,NA,-10,0,BHM,ATL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,8,3,840,840,954,950,HP,572,NA,74,70,NA,4,0,BUR,PHX,369,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,29,1,2116,2121,2319,2320,DL,1474,NA,63,59,NA,-1,-5,CPR,BIS,387,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,26,4,1750,1745,1755,1752,US,325,NA,65,67,NA,3,5,PIT,IND,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,27,7,1415,1415,1539,1543,NW,272,NA,84,88,NA,-4,0,DTW,BDL,548,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,23,6,1145,1135,1300,1244,US,250,NA,75,69,NA,16,10,TYS,PIT,382,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,19,5,940,940,1104,1133,EA,81,NA,264,293,NA,-29,0,ATL,LAX,1946,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,4,3,1313,1312,1406,1414,TW,371,NA,53,62,NA,-8,1,STL,MCI,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,29,4,NA,1000,NA,1055,HP,73,NA,NA,55,NA,NA,NA,LAX,LAS,236,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,6,23,4,2140,2140,2210,2223,CO,908,NA,30,43,NA,-13,0,BTR,LFT,55,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,19,4,1752,1752,1927,1922,EA,96,NA,95,90,NA,5,0,ATL,MCO,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,23,3,1005,935,1244,1208,US,357,NA,159,153,NA,36,30,PIT,MIA,1013,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,19,5,650,650,831,815,NW,930,NA,101,85,NA,16,0,HOU,MEM,484,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,2,7,1214,1215,1529,1527,CO,460,NA,135,132,NA,2,-1,SNA,DEN,846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,7,1,1729,1730,1948,1958,US,165,NA,79,88,NA,-10,-1,ORD,PIT,412,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,8,7,1617,1620,1635,1645,CO,1663,NA,78,85,NA,-10,-3,ICT,DEN,419,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,1,3,820,815,930,930,AS,760,NA,70,75,NA,0,5,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,9,2,1137,1117,1319,1301,TW,633,NA,102,104,NA,18,20,STL,MSY,604,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,11,4,1950,1950,2309,2303,DL,1830,NA,139,133,NA,6,0,SLC,TUL,926,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,15,4,1730,1720,1846,1816,TW,639,NA,76,56,NA,30,10,MLI,STL,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,18,5,2041,2033,2203,2159,DL,422,NA,82,86,NA,4,8,ATL,ORF,516,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,4,3,1540,1540,1808,1756,CO,716,NA,148,136,NA,12,0,JAX,EWR,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,20,3,1800,1800,1914,1921,AA,1260,NA,74,81,NA,-7,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,29,4,1038,1038,1240,1225,NW,527,NA,122,107,NA,15,0,LGA,DTW,501,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,5,2,1006,1010,1117,1122,NW,221,NA,71,72,NA,-5,-4,MCI,MEM,392,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,2020,1955,2241,2226,UA,944,NA,81,91,NA,15,25,ORD,ROC,528,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,18,2,1630,1628,1752,1743,PI,1028,NA,142,135,NA,9,2,DAY,DFW,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,1,1,2015,2010,2154,2200,NW,635,NA,99,110,NA,-6,5,MEM,SAT,625,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,31,6,1345,1345,1417,1420,PI,1848,NA,32,35,NA,-3,0,TRI,CLT,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,26,5,645,645,911,919,DL,225,NA,146,154,NA,-8,0,BOS,ATL,946,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,24,6,1806,1750,2141,2125,AA,161,NA,395,395,NA,16,16,JFK,SFO,2586,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,21,3,2100,2020,2214,2138,DL,339,NA,74,78,NA,36,40,BOS,PHL,280,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,9,2,2116,2116,2153,2205,DL,1651,NA,97,109,NA,-12,0,SLC,SJC,585,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,5,5,49,49,201,200,EA,202,NA,72,71,NA,1,0,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,12,2,1723,1723,1812,1809,AA,2097,NA,49,46,NA,3,0,MKE,ORD,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,17,7,1908,1844,2155,2133,AA,581,NA,167,169,NA,22,24,ORD,SAT,1041,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,28,4,2035,2035,2210,2200,CO,240,NA,95,85,NA,10,0,CLE,LGA,418,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,27,3,1158,1158,1303,1258,TW,358,NA,65,60,NA,5,0,CMH,DCA,322,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,22,6,1225,1225,1357,1346,DL,1581,NA,92,81,NA,11,0,RDU,CVG,390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,11,2,1009,1009,1117,1109,DL,17,NA,128,120,NA,8,0,ATL,DFW,732,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,4,7,1815,1754,1957,1945,EA,760,NA,102,111,NA,12,21,ATL,DTW,594,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,1015,1015,1350,1359,DL,430,NA,155,164,NA,-9,0,DFW,BWI,1217,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,21,1,1145,1145,1453,1436,EA,955,NA,188,171,NA,17,0,LGA,TPA,1011,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,5,5,1733,1721,1849,1841,UA,747,NA,136,140,NA,8,12,DEN,SMF,910,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,22,4,1716,1705,1854,1845,DL,600,NA,98,100,NA,9,11,ATL,CLE,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,15,4,1305,1245,1919,1857,UA,128,NA,254,252,NA,22,20,SFO,ORD,1846,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,8,4,1745,1745,1901,1918,CO,1635,NA,136,153,NA,-17,0,DEN,RNO,804,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,4,1,840,840,1013,1022,UA,667,NA,153,162,NA,-9,0,DEN,PDX,992,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,17,4,1824,1825,1943,2000,PS,1580,NA,79,95,NA,-17,-1,RDM,SFO,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,10,7,2049,2010,2316,2301,EA,39,NA,147,171,NA,15,39,PHL,MIA,1013,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,12,2,1658,1650,1957,1934,DL,1491,NA,119,104,NA,23,8,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,24,4,1250,1250,1320,1319,US,193,NA,30,29,NA,1,0,SAT,AUS,66,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,30,6,612,615,926,945,UA,1774,NA,134,150,NA,-19,-3,SEA,DEN,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,24,3,1502,1505,1538,1539,PI,534,NA,36,34,NA,-1,-3,CAE,CLT,88,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,16,7,1911,1908,2143,2132,AA,89,NA,152,144,NA,11,3,ORD,DFW,802,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,17,3,2107,2059,2225,2215,US,1968,NA,78,76,NA,10,8,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,29,7,1102,1100,1141,1140,PI,395,NA,39,40,NA,1,2,MYR,CLT,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,19,2,1251,1251,1431,1415,DL,755,NA,160,144,NA,16,0,CVG,IAH,871,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,700,650,936,935,UA,1400,NA,96,105,NA,1,10,MDW,IAD,577,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,11,3,1230,1230,1643,1618,NW,806,NA,193,168,NA,25,0,MEM,BOS,1139,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,7,1,1725,1705,1815,1757,CO,1766,NA,50,52,NA,18,20,GJT,DEN,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,2,1,1750,1750,1854,1855,HP,1238,NA,64,65,NA,-1,0,RNO,LAS,345,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,25,4,1518,1515,1812,1759,DL,470,NA,114,104,NA,13,3,HOU,ATL,696,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,3,1,1332,1335,1519,1527,UA,1275,NA,107,112,NA,-8,-3,PHX,SFO,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,24,7,540,540,815,817,DL,491,NA,95,97,NA,-2,0,SFO,SLC,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,21,7,1330,1330,1453,1450,AS,734,NA,83,80,NA,3,0,SFO,LGB,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,11,4,2247,2235,2322,2312,DL,665,NA,35,37,NA,10,12,MEM,LIT,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,26,5,1140,1140,1227,1225,TW,371,NA,47,45,NA,2,0,PIA,STL,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,3,4,1400,1400,1446,1440,PI,1451,NA,46,40,NA,6,0,MYR,CLT,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,28,6,1930,1928,2139,2140,PI,5,NA,309,312,NA,-1,2,CLT,SFO,2296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,22,6,847,847,936,937,EA,304,NA,49,50,NA,-1,0,TPA,TLH,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,2218,2150,2247,2225,NW,474,NA,29,35,NA,22,28,MSP,RST,76,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,13,2,1107,1107,1213,1210,AA,138,NA,66,63,NA,3,0,IAD,ROC,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,27,2,1703,1700,1804,1802,US,697,NA,61,62,NA,2,3,BUF,PHL,279,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,25,6,1930,1930,2059,2055,AA,684,NA,149,145,NA,4,0,JAX,DFW,919,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,1833,1700,1953,1814,PI,556,NA,80,74,NA,99,93,EWR,BOS,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,723,720,823,819,PI,597,NA,60,59,NA,4,3,JAX,FLL,318,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,17,6,1040,1035,1230,1220,NW,693,NA,110,105,NA,10,5,BDL,DTW,548,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,4,4,955,955,1037,1034,NW,463,NA,102,99,NA,3,0,DTW,STL,440,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,31,7,1718,1720,1855,1859,UA,481,NA,157,159,NA,-4,-2,DEN,EUG,997,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,14,6,1628,1620,1725,1725,HP,862,NA,57,65,NA,0,8,PHX,SAN,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,4,3,1557,1555,1705,1709,AA,501,NA,68,74,NA,-4,2,DFW,CRP,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,24,4,2020,2015,2223,2214,US,5,NA,183,179,NA,9,5,PIT,IAH,1117,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,18,3,1048,1050,1135,1140,PI,3,NA,47,50,NA,-5,-2,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,3,1,1057,1100,1158,1201,US,80,NA,61,61,NA,-3,-3,ONT,PHX,325,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,1612,1605,1718,1706,DL,349,NA,66,61,NA,12,7,DTW,IND,231,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,3,6,904,900,1019,1021,US,1675,NA,75,81,NA,-2,4,SAN,SJC,417,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,4,4,1100,1100,1138,1145,WN,24,NA,38,45,NA,-7,0,CRP,HOU,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,10,3,1645,1644,1750,1747,AA,193,NA,65,63,NA,3,1,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,15,5,1715,1705,1951,1933,DL,910,NA,96,88,NA,18,10,MCI,CVG,539,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,15,4,1000,1000,1254,1249,PA (1),234,NA,174,169,NA,5,0,MIA,LGA,1097,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,11,4,1259,1245,2051,2026,US,30,NA,292,281,NA,25,14,SFO,PIT,2254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,29,5,1030,1031,1040,1042,AA,669,NA,70,71,NA,-2,-1,CMH,ORD,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,18,7,1629,1630,1930,1904,AA,440,NA,121,94,NA,26,-1,ELP,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,31,1,1319,1315,1925,1932,AA,480,NA,246,257,NA,-7,4,SJC,ORD,1829,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,16,2,1625,1600,1845,1842,PA (1),91,NA,320,342,NA,3,25,JFK,LAX,2475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,29,5,1750,1540,2040,1825,CO,1180,NA,110,105,NA,135,130,PHX,DEN,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,19,1,843,842,1016,1020,AA,929,NA,153,158,NA,-4,1,JAX,DFW,919,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,18,7,631,630,726,730,PI,1049,NA,55,60,NA,-4,1,RIC,CLT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,2,1,1015,1015,1128,1130,AS,41,NA,73,75,NA,-2,0,ANC,BET,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,8,4,1428,1430,1638,1625,US,81,NA,190,175,NA,13,-2,PIT,IAH,1117,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,30,3,1933,1908,2214,2153,UA,722,NA,101,105,NA,21,25,DEN,MLI,751,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,26,3,1500,1500,1627,1622,AA,1405,NA,87,82,NA,5,0,SNA,SFO,372,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,17,3,925,925,1034,1035,HP,426,NA,69,70,NA,-1,0,LGB,PHX,355,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,651,649,804,810,PS,1731,NA,73,81,NA,-6,2,LGB,SFO,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,10,4,1730,1730,2022,2002,AA,188,NA,112,92,NA,20,0,ABQ,DFW,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,7,4,100,1423,NA,1502,PI,12,NA,NA,39,NA,NA,637,CLT,GSO,83,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1988,12,4,7,1726,1723,1814,1806,PI,1451,NA,48,43,NA,8,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,15,5,1242,1240,1314,1307,PI,358,NA,32,27,NA,7,2,GSO,RDU,67,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,16,1,810,810,1241,1248,EA,322,NA,151,158,NA,-7,0,LAS,MCI,1140,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,23,3,2343,2343,135,135,DL,186,NA,112,112,NA,0,0,ATL,EWR,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,28,3,636,614,745,713,TW,694,NA,69,59,NA,32,22,DSM,STL,260,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,26,1,1824,1825,1926,1931,US,381,NA,62,66,NA,-5,-1,ORF,PIT,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,15,2,1312,1155,1447,1315,UA,732,NA,95,80,NA,92,77,LNK,ORD,466,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,930,930,930,930,NW,777,NA,60,60,NA,0,0,DTW,MKE,238,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,14,4,1730,1705,2030,2026,EA,649,NA,120,141,NA,4,25,MSP,ATL,906,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,6,3,1450,1450,1600,1548,US,246,NA,70,58,NA,12,0,ABE,PIT,253,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,26,3,1333,1330,1510,1506,AA,897,NA,97,96,NA,4,3,BNA,ORD,409,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,30,3,1905,1832,1957,1921,EA,858,NA,52,49,NA,36,33,FLL,MCO,178,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,29,5,2008,1840,2103,1955,DL,691,NA,55,75,NA,68,88,DFW,AMA,313,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,16,5,1318,1320,1543,1550,US,374,NA,145,150,NA,-7,-2,PBI,PIT,952,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,2057,2045,2358,2357,CO,1250,NA,121,132,NA,1,12,SAN,DEN,853,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,26,2,824,825,1039,1043,UA,736,NA,75,78,NA,-4,-1,ORD,PIT,412,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,29,2,953,955,1104,1107,UA,631,NA,71,72,NA,-3,-2,ORD,DSM,299,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,23,6,1623,1620,1703,1700,HP,1091,NA,40,40,NA,3,3,FLG,PHX,119,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,14,1,1321,1314,1418,1416,UA,358,NA,57,62,NA,2,7,ICT,LIT,354,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,2150,2150,2315,2317,EA,946,NA,85,87,NA,-2,0,BWI,DTW,408,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,25,1,1414,1415,1547,1556,CO,1230,NA,93,101,NA,-9,-1,SJC,PDX,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,7,1,1600,1600,1708,1718,CO,396,NA,68,78,NA,-10,0,BUF,EWR,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,7,5,1830,1820,1928,1925,US,187,NA,58,65,NA,3,10,RIC,PIT,259,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,19,1,1012,1005,1238,1225,UA,773,NA,146,140,NA,13,7,ORD,DFW,802,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,19,5,849,846,1018,1020,UA,667,NA,149,154,NA,-2,3,DEN,PDX,992,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,11,7,1739,1730,2010,2010,UA,1210,NA,151,160,NA,0,9,LAX,SEA,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,12,5,645,645,805,757,US,75,NA,80,72,NA,8,0,BOS,PHL,280,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,15,7,1955,1850,2130,2020,UA,529,NA,155,150,NA,70,65,ORD,COS,911,NA,NA,0,NA,0,NA,NA,NA,NA,NA
